px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
5.56842	-12.5892	-2.74247	-0.77249	-1.01999	5.45219	-12.6228	5.45	-12.65	-1.81994	1.81994	0.853877
5.45993	-12.4838	-2.73821	-0.8238	-1.01242	5.30917	-12.4284	5.35	-12.55	-1.81722	1.81723	0.339573
5.3322	-12.3918	-2.7533	-0.856126	-0.988201	5.25069	-12.4448	5.25	-12.45	-1.81721	1.81721	0.573651
5.22956	-12.2777	-2.76615	-0.90823	-0.988448	5.13338	-12.4375	5.1	-12.35	-2.72881	1.8192	0.474802
5.08826	-12.1903	-2.78838	-0.921264	-0.946105	4.9499	-12.2734	4.95	-12.25	-2.72881	1.81921	1.60106
5.00243	-12.0937	-2.73026	-0.952864	-0.9172	4.92993	-12.1787	4.9	-12.15	-0.908467	1.81693	3.92553
4.89542	-11.987	-2.73645	-0.983348	-0.897133	4.84027	-12.0359	4.85	-12.05	-0.908462	1.81692	0.33666
4.80419	-11.8434	-2.79496	-1.04174	-0.913645	4.79909	-11.9738	4.75	-11.9	-1.81788	2.72684	4.28452
4.704	-11.7242	-2.80238	-1.07139	-0.892765	4.63814	-11.758	4.65	-11.75	-1.81788	2.72683	0.342503
4.64391	-11.6039	-2.74048	-1.11405	-0.880778	4.50688	-11.4491	4.6	-11.65	-0.909963	1.81994	5.5686
4.5655	-11.4831	-2.73769	-1.1473	-0.866091	4.5399	-11.541	4.55	-11.55	-0.909959	1.81992	0.235456
4.48341	-11.3195	-2.82382	-1.19399	-0.867337	4.46798	-11.2692	4.5	-11.35	-0.909227	3.63689	7.55511
4.43775	-11.1694	-2.8236	-1.24817	-0.8738	4.45518	-11.1556	4.45	-11.15	-0.909218	3.63686	0.0310632
4.42598	-11.0473	-2.73411	-1.30976	-0.890738	4.47788	-11.2387	4.4	-11.05	-0.909227	1.81845	7.90282
4.38131	-10.9115	-2.72942	-1.34949	-0.881914	4.36691	-10.9529	4.35	-10.95	-0.909222	1.81844	0.109723
4.38325	-10.7723	-2.67357	-1.42086	-0.910231	4.34978	-10.6819	4.4	-10.8	0.9094	2.72823	4.36244
4.37933	-10.6284	-2.66691	-1.47988	-0.919824	4.42489	-10.6572	4.45	-10.65	0.909396	2.72819	0.160041
4.35625	-10.4926	-2.69036	-1.51247	-0.901745	4.45256	-10.5332	4.45	-10.5	0	3.00113	1.10691
4.37637	-10.3529	-2.68974	-1.57567	-0.919961	4.44692	-10.3512	4.45	-10.35	0	3.00113	0.299743
4.39381	-10.2117	-2.68751	-1.63559	-0.936156	4.41237	-9.99477	4.5	-10.2	0.999524	2.99855	0.756242
4.44419	-10.0673	-2.69352	-1.71099	-0.964143	4.5556	-10.0446	4.55	-10.05	0.999524	2.99856	0.776224
4.46811	-9.93021	-2.70049	-1.75931	-0.962089	4.57379	-9.85032	4.6	-9.9	0.998267	2.9948	0.21589
4.53642	-9.78657	-2.71264	-1.8365	-0.989629	4.65841	-9.75093	4.65	-9.75	0.998262	2.99479	0.952107
4.65009	-9.64652	-2.69045	-1.96835	-1.09145	4.60255	-9.4741	4.7	-9.65	0.910924	1.82187	7.23391
4.7182	-9.51546	-2.68833	-2.03307	-1.09642	4.74425	-9.53907	4.75	-9.55	0.910928	1.82186	0.066058
4.74704	-9.3786	-2.69397	-2.04631	-1.03344	4.78405	-9.35872	4.8	-9.4	0.908038	2.72411	2.09446
4.83064	-9.24904	-2.69748	-2.11124	-1.04068	4.87523	-9.25457	4.85	-9.25	0.908033	2.7241	0.113579
4.88384	-9.11416	-2.70237	-2.13595	-0.996105	4.92663	-9.02336	4.95	-9.1	1.81851	2.72776	1.20188
4.98308	-8.98666	-2.71395	-2.20026	-1.00359	5.04624	-8.96378	5.05	-8.95	1.81852	2.72777	0.251023
5.03836	-8.85123	-2.7167	-2.20967	-0.939748	5.1055	-8.72095	5.15	-8.8	1.8165	2.72476	2.48741
5.15653	-8.72003	-2.74443	-2.27349	-0.947463	5.26299	-8.64398	5.25	-8.65	1.8165	2.72475	0.930376
5.27228	-8.61004	-2.75156	-2.34141	-0.968308	5.34134	-8.5519	5.35	-8.55	1.82159	1.8216	0.324966
5.38998	-8.49462	-2.76752	-2.39691	-0.968473	5.43218	-8.43885	5.45	-8.45	1.82157	1.82157	0.260766
5.45141	-8.36957	-2.74702	-2.3815	-0.86983	5.5122	-8.36624	5.5	-8.35	0.908054	1.81609	5.61264
5.55956	-8.26309	-2.74899	-2.42579	-0.86636	5.54143	-8.23537	5.55	-8.25	0.908054	1.8161	0.058126
5.70262	-8.18212	-2.7601	-2.50831	-0.916683	5.72065	-8.20245	5.7	-8.15	2.72851	1.81902	1.51102
5.83142	-8.08509	-2.77266	-2.55662	-0.913304	5.85207	-8.0316	5.85	-8.05	2.72849	1.81899	0.175149
5.88318	-7.95625	-2.72194	-2.49907	-0.75193	5.99121	-7.96746	5.95	-7.9	1.81851	2.72777	16.4841
6.01247	-7.84906	-2.74483	-2.53499	-0.744368	6.04955	-7.75139	6.05	-7.75	1.81852	2.72777	0.585358
6.11383	-7.74442	-2.73124	-2.53607	-0.68288	6.20599	-7.74241	6.15	-7.65	1.81739	1.81739	2.58177
6.24063	-7.64411	-2.74606	-2.56662	-0.675027	6.2473	-7.56333	6.25	-7.55	1.81739	1.81739	0.354378
6.33769	-7.53475	-2.72733	-2.5528	-0.597014	6.39144	-7.48582	6.35	-7.45	1.8164	1.81641	3.96891
6.4613	-7.43715	-2.73704	-2.57725	-0.588569	6.44526	-7.36223	6.45	-7.35	1.81638	1.81638	0.317194
6.58579	-7.3502	-2.73678	-2.59824	-0.570589	6.66209	-7.31025	6.6	-7.25	2.72856	1.81904	0.289677
6.72181	-7.24977	-2.75977	-2.61962	-0.559649	6.74856	-7.14204	6.75	-7.15	2.72856	1.81904	0.673636
6.82107	-7.14113	-2.73633	-2.59455	-0.474408	6.83447	-7.05268	6.85	-7.05	1.82066	1.82066	4.75104
6.95536	-7.04491	-2.75433	-2.6123	-0.46552	6.97717	-6.96144	6.95	-6.95	1.82065	1.82065	0.409235
7.07931	-6.97339	-2.76164	-2.63658	-0.467759	7.13677	-6.88363	7.1	-6.85	2.99976	1.99984	0.146917
7.21064	-6.87702	-2.79102	-2.64708	-0.454078	7.2552	-6.74652	7.25	-6.75	2.99976	1.99984	1.04476
7.27167	-6.74484	-2.74072	-2.56345	-0.29097	7.234	-6.59525	7.3	-6.65	0.999384	1.99876	18.7535
7.3803	-6.64644	-2.74979	-2.56395	-0.277818	7.33491	-6.53948	7.35	-6.55	0.999369	1.99874	0.729208
7.56314	-6.62463	-2.78844	-2.67397	-0.422851	7.67988	-6.69347	7.5	-6.55	2.72747	0	14.7228
7.692	-6.55783	-2.77969	-2.69539	-0.421686	7.64389	-6.55777	7.65	-6.55	2.72745	0	0.121279
7.79647	-6.46358	-2.74028	-2.65983	-0.327014	7.94309	-6.60222	7.75	-6.45	1.81623	1.81624	8.12058
7.91828	-6.38488	-2.73427	-2.66956	-0.319792	7.84566	-6.34021	7.85	-6.35	1.81623	1.81624	0.382675
8.06127	-6.32789	-2.74538	-2.70765	-0.354078	7.9171	-6.24084	8	-6.3	2.72648	0.908821	1.39597
8.19109	-6.25923	-2.74169	-2.72185	-0.349428	8.14601	-6.23101	8.15	-6.25	2.72645	0.908817	0.149129
8.2696	-6.1386	-2.67435	-2.63907	-0.190228	8.37368	-6.18614	8.25	-6.1	1.81898	2.72847	21.4501
8.39318	-6.04595	-2.68176	-2.63592	-0.177307	8.35502	-5.95811	8.35	-5.95	1.81897	2.72844	0.50496
8.54616	-5.99998	-2.70772	-2.6912	-0.250289	8.43843	-5.87193	8.5	-5.9	2.72647	0.90883	4.81922
8.6754	-5.92163	-2.71084	-2.69583	-0.241731	8.64201	-5.86567	8.65	-5.85	2.72645	0.908817	0.232254
8.77712	-5.82059	-2.67737	-2.65182	-0.154997	8.76652	-5.75601	8.75	-5.75	1.81789	1.81788	5.90503
8.89985	-5.73087	-2.68196	-2.64694	-0.142423	8.85198	-5.65134	8.85	-5.65	1.81789	1.81788	0.472826
9.03081	-5.65772	-2.68916	-2.65841	-0.152143	8.91028	-5.47662	9	-5.55	2.73109	1.82073	0.726921
9.15883	-5.56178	-2.702	-2.65043	-0.136654	9.13482	-5.45989	9.15	-5.45	2.73106	1.82072	0.616471
9.2659	-5.45985	-2.67983	-2.61044	-0.06505	9.32693	-5.39468	9.25	-5.35	1.81796	1.81795	3.92194
9.38459	-5.35851	-2.68716	-2.5969	-0.0490304	9.33045	-5.26019	9.35	-5.25	1.81794	1.81793	0.697641
9.51332	-5.27939	-2.69432	-2.60333	-0.0578901	9.4498	-5.12838	9.5	-5.15	2.72905	1.81937	0.430637
9.64107	-5.16833	-2.71559	-2.58685	-0.0393911	9.63754	-5.04328	9.65	-5.05	2.72903	1.81935	0.892239
9.70624	-5.03578	-2.67187	-2.49254	0.107064	9.83281	-5.00671	9.7	-4.95	0.998666	1.99733	16.4844
9.80364	-4.93187	-2.67763	-2.47234	0.120747	9.74856	-4.84745	9.75	-4.85	0.998656	1.99731	0.558635
9.90957	-4.82669	-2.67278	-2.4454	0.151436	9.96003	-4.81123	9.85	-4.75	1.8172	1.81719	0.689816
10.0091	-4.71768	-2.67049	-2.42576	0.161823	9.93394	-4.66432	9.95	-4.65	1.81717	1.81717	0.453797
10.1134	-4.61275	-2.66836	-2.40488	0.179556	10.1357	-4.58625	10.05	-4.55	1.82042	1.82043	0.218771
10.2099	-4.4986	-2.6688	-2.38355	0.190049	10.1444	-4.44253	10.15	-4.45	1.82041	1.82042	0.401545
10.348	-4.42657	-2.6878	-2.4277	0.106644	10.3185	-4.35401	10.3	-4.35	2.72672	1.81782	5.04365
10.4578	-4.31207	-2.69902	-2.41245	0.115	10.4496	-4.24828	10.45	-4.25	2.7267	1.8178	0.233864
10.5002	-4.15132	-2.65833	-2.29558	0.281496	10.5826	-4.11494	10.5	-4.1	0.908764	2.72628	20.0478
10.5896	-4.02184	-2.66744	-2.2682	0.292173	10.5542	-3.95161	10.55	-3.95	0.908764	2.72628	0.345756
10.6747	-3.8978	-2.66784	-2.23792	0.311916	10.6618	-3.80699	10.65	-3.8	1.8194	2.72911	0.285874
10.7631	-3.75484	-2.68852	-2.20755	0.323315	10.7602	-3.65417	10.75	-3.65	1.81939	2.72908	0.572365
10.8703	-3.64917	-2.69697	-2.22131	0.274674	10.8593	-3.57039	10.85	-3.55	1.81839	1.81838	1.65305
10.9554	-3.51735	-2.70528	-2.19883	0.28105	10.9375	-3.46792	10.95	-3.45	1.81838	1.81838	0.154907
11.0005	-3.36405	-2.69435	-2.12076	0.374587	11.0183	-3.30073	11	-3.3	0.908549	2.72563	5.61817
11.0745	-3.21803	-2.70948	-2.09127	0.382036	11.0672	-3.14607	11.05	-3.15	0.908549	2.72564	0.293839
11.1246	-3.07065	-2.70773	-2.03727	0.430689	11.1054	-3.01303	11.1	-3	0.90888	2.72663	1.42913
11.1818	-2.91844	-2.71943	-2.00278	0.439883	11.1428	-2.8481	11.15	-2.85	0.908863	2.72661	0.359555
11.2297	-2.77225	-2.72042	-1.96144	0.46415	11.1758	-2.69942	11.2	-2.7	0.909988	2.72995	0.391497
11.2784	-2.61462	-2.73472	-1.92635	0.47201	11.2495	-2.5409	11.25	-2.55	0.909988	2.72995	0.348677
11.2358	-2.41996	-2.73633	-1.76388	0.682062	11.4549	-2.46508	11.2	-2.4	-0.907692	2.72306	28.2516
11.247	-2.2649	-2.73543	-1.71684	0.690584	11.1705	-2.24061	11.15	-2.25	-0.907683	2.72304	0.344016
11.3553	-2.16371	-2.70729	-1.80765	0.493001	11.2202	-2.08176	11.25	-2.1	1.8219	2.73284	24.1821
11.3823	-2.00965	-2.71438	-1.77519	0.49728	11.3536	-1.97104	11.35	-1.95	1.82188	2.73281	0.126381
11.3737	-1.84924	-2.71652	-1.70487	0.55958	11.224	-1.77367	11.35	-1.8	0	2.71996	2.4725
11.3869	-1.68981	-2.72652	-1.66936	0.56301	11.3661	-1.64386	11.35	-1.65	0	2.71993	0.139449
11.3839	-1.53544	-2.72906	-1.62241	0.585222	11.2691	-1.47976	11.35	-1.5	0	2.73448	0.42592
11.3808	-1.37819	-2.7351	-1.58439	0.590057	11.3391	-1.34511	11.35	-1.35	0	2.73446	0.15313
11.2687	-1.21506	-2.75984	-1.41474	0.804081	11.2507	-1.19626	11.25	-1.2	-1.99969	2.99952	28.8933
11.2297	-1.07266	-2.76411	-1.36551	0.81168	11.1532	-1.04324	11.15	-1.05	-1.99967	2.99949	0.357777
11.1622	-0.929534	-2.78005	-1.28429	0.870654	10.9697	-0.89157	11.1	-0.9	-1.00006	3.00024	2.56494
11.1115	-0.787771	-2.78986	-1.23552	0.874334	11.0654	-0.742685	11.05	-0.75	-1.00006	3.00021	0.221634
11.0076	-0.638206	-2.81831	-1.12844	0.962733	10.8913	-0.655608	10.95	-0.649999	-1.81771	1.81773	5.54119
10.922	-0.509371	-2.80802	-1.06585	0.972505	10.8418	-0.549005	10.85	-0.549999	-1.81772	1.81773	0.427667
10.8309	-0.378221	-2.81579	-0.996534	0.996725	10.827	-0.442912	10.75	-0.45	-1.81842	1.8184	0.483275
10.7294	-0.270085	-2.79631	-0.9308	1.00911	10.6642	-0.353413	10.65	-0.35	-1.8184	1.81839	0.609497
10.5629	-0.164553	-2.87239	-0.783739	1.15588	10.5503	-0.248633	10.5	-0.25	-3.00035	2.00024	19.4389
10.4396	-0.0871812	-2.85521	-0.710421	1.17247	10.3487	-0.171899	10.35	-0.15	-3.00032	2.00022	0.841392
10.3336	-0.00357846	-2.83771	-0.657847	1.16165	10.2559	-0.115293	10.25	-0.0999996	-2.00053	1.00027	0.506053
10.204	0.0546715	-2.81867	-0.583324	1.17995	10.137	-0.0462889	10.15	-0.0499992	-2.00053	1.00027	0.810325
10.1017	0.123193	-2.78055	-0.542259	1.15148	10.0717	0.0165033	10.05	9.49949e-07	-2.00009	1.00004	1.9694
9.96982	0.163986	-2.7611	-0.467562	1.17093	9.92833	0.0556031	9.95	0.0500011	-2.00006	1.00003	0.75094
9.82698	0.211602	-2.78751	-0.386011	1.20453	9.8478	0.0279858	9.8	0.0500011	-3.00025	0	2.23033
9.68431	0.213979	-2.75757	-0.296825	1.23752	9.65029	0.0372757	9.65	0.0500011	-3.00024	0	1.8201
9.53949	0.243186	-2.78039	-0.221234	1.25687	9.54682	0.0997641	9.5	0.100001	-2.99825	0.999409	1.28379
9.39074	0.239937	-2.76985	-0.136192	1.28053	9.33515	0.138463	9.35	0.15	-2.99825	0.999409	0.758757
9.27261	0.232914	-2.6718	-0.0704589	1.27072	9.46113	0.134275	9.25	0.15	-1.81915	0	8.96144
9.12599	0.221077	-2.66306	0.0107319	1.28357	9.13787	0.161547	9.15	0.15	-1.81913	0	0.208837
8.9836	0.225017	-2.70077	0.071481	1.28076	9.02723	0.196492	9	0.2	-2.99927	0.99976	1.65929
8.84676	0.2197	-2.70662	0.130086	1.27426	8.82128	0.250523	8.85	0.25	-2.99927	0.99976	0.0860868
8.70317	0.214566	-2.74209	0.182148	1.26058	8.67607	0.247512	8.7	0.25	-2.99873	0	1.35
8.56772	0.199681	-2.7464	0.234965	1.24935	8.54916	0.247046	8.55	0.25	-2.99871	0	0.146247
8.42472	0.166172	-2.7422	0.298917	1.24488	8.44086	0.253341	8.4	0.25	-2.72872	0	0.151396
8.27685	0.150769	-2.74804	0.342088	1.21786	8.2302	0.258614	8.25	0.25	-2.72871	0	0.787706
8.13501	0.132549	-2.78156	0.373291	1.18169	8.1066	0.204722	8.1	0.2	-2.99909	-0.9997	1.99868
8.00001	0.0898891	-2.78744	0.423327	1.17149	7.94777	0.127954	7.95	0.15	-2.9991	-0.9997	0.22281
7.85446	0.0723649	-2.82449	0.438421	1.11748	7.82213	0.149733	7.8	0.15	-3.00101	0	3.49425
7.71616	0.042112	-2.82746	0.46879	1.09073	7.63383	0.15164	7.65	0.15	-3.00099	0	1.04166
7.57228	-0.0108712	-2.83265	0.510048	1.06933	7.49691	0.101076	7.5	0.100001	-2.72698	-0.908982	0.513642
7.42607	-0.0542367	-2.83005	0.540958	1.04081	7.35046	0.0656199	7.35	0.0500011	-2.72695	-0.908974	1.13065
7.31181	-0.131802	-2.81498	0.601536	1.05608	7.13188	-0.00451978	7.25	9.49949e-07	-2.00032	-1.00016	1.53092
7.19007	-0.17946	-2.80432	0.62901	1.03122	7.14965	-0.0559868	7.15	-0.0499992	-2.0003	-1.00015	0.95641
7.0255	-0.213899	-2.83502	0.616368	0.940024	6.77233	-0.150907	7	-0.15	-2.72534	-1.8169	6.65743
6.89416	-0.29	-2.83054	0.655318	0.927452	6.85872	-0.227918	6.85	-0.25	-2.72532	-1.81688	0.285297
6.82911	-0.435238	-2.79312	0.779269	1.03759	6.70421	-0.347264	6.8	-0.349999	-1.00053	-2.00107	11.8927
6.73333	-0.517239	-2.77933	0.820129	1.02772	6.74687	-0.441006	6.75	-0.449999	-1.00054	-2.00107	0.329504
6.63141	-0.5962	-2.77468	0.844438	0.991507	6.72084	-0.550555	6.65	-0.549999	-2.00016	-2.00017	0.933981
6.54204	-0.687968	-2.76354	0.88615	0.98474	6.54837	-0.624094	6.55	-0.65	-2.00016	-2.00017	0.222984
6.48854	-0.836151	-2.76035	0.993097	1.0688	6.40088	-0.78131	6.5	-0.799999	-0.999884	-2.99963	5.12052
6.42102	-0.955028	-2.75805	1.04903	1.07144	6.44859	-0.960126	6.45	-0.949999	-0.999884	-2.99963	0.0408513
6.3746	-1.09888	-2.76363	1.13643	1.1205	6.37766	-1.0844	6.4	-1.1	-0.999984	-2.99995	1.45664
6.32537	-1.22869	-2.76287	1.19608	1.12403	6.35596	-1.24356	6.35	-1.25	-0.999969	-2.99992	0.06057
6.3255	-1.40357	-2.78261	1.32381	1.22633	6.5527	-1.43518	6.35	-1.4	0	-3.00132	6.511
6.30443	-1.5413	-2.77947	1.39004	1.23135	6.35503	-1.55184	6.35	-1.55	0	-3.00129	0.13929
6.28191	-1.68518	-2.77067	1.45299	1.22506	6.33086	-1.6454	6.35	-1.65	0	-1.81769	0.125767
6.28046	-1.82502	-2.75208	1.52344	1.23069	6.34356	-1.7483	6.35	-1.75	0	-1.81769	0.510591
6.29959	-1.97721	-2.77083	1.61557	1.27616	6.34522	-1.96081	6.35	-1.95	0	-3.99976	1.53777
6.315	-2.11601	-2.77001	1.68227	1.27897	6.34095	-2.12276	6.35	-2.15	0	-3.99972	0.037756
6.30536	-2.23027	-2.72849	1.70268	1.21331	6.3068	-2.23646	6.35	-2.25	0	-2	4.05534
6.33078	-2.363	-2.72562	1.76531	1.21564	6.34785	-2.35274	6.35	-2.35	0	-1.99998	0.0210115
6.33638	-2.4823	-2.69504	1.79461	1.16889	6.26272	-2.46894	6.35	-2.5	0	-3	2.29638
6.36832	-2.61666	-2.70012	1.85188	1.16687	6.36265	-2.64414	6.35	-2.65	0	-3	0.0404255
6.41863	-2.75407	-2.72263	1.92405	1.18866	6.38105	-2.77438	6.4	-2.8	1.00003	-3.00012	0.807102
6.46643	-2.88944	-2.73363	1.98058	1.18397	6.461	-2.95066	6.45	-2.95	1.00003	-3.00009	0.193915
6.53662	-3.03215	-2.77867	2.0568	1.21117	6.50958	-3.15806	6.5	-3.15	0.999284	-3.99712	2.38726
6.59026	-3.18247	-2.81107	2.10227	1.19093	6.55345	-3.36165	6.55	-3.35	0.999284	-3.99712	1.74718
6.63832	-3.30692	-2.75504	2.12903	1.13239	6.64067	-3.46888	6.6	-3.45	0.909922	-1.81983	6.90351
6.70224	-3.45358	-2.77334	2.17305	1.11146	6.63536	-3.55462	6.65	-3.55	0.909917	-1.81984	0.806462
6.77498	-3.57591	-2.78182	2.22	1.10144	6.70376	-3.69784	6.7	-3.7	0.999335	-2.99802	0.412721
6.83527	-3.71386	-2.8036	2.24903	1.07211	6.75151	-3.84595	6.75	-3.85	0.99934	-2.99802	1.36051
6.90003	-3.83456	-2.76441	2.27726	1.03201	6.65288	-3.91672	6.8	-4	0.908549	-2.72564	3.71344
6.96499	-3.98911	-2.78908	2.29626	0.990542	6.85764	-4.15466	6.85	-4.15	0.908537	-2.72561	2.21413
7.0235	-4.09766	-2.70277	2.31056	0.933826	6.9447	-4.2991	6.9	-4.25	0.90988	-1.81977	11.981
7.08557	-4.23898	-2.71292	2.32431	0.894617	6.94846	-4.34203	6.95	-4.35	0.909876	-1.81975	1.7124
7.16387	-4.34943	-2.70683	2.35167	0.873912	7.09552	-4.55441	7	-4.5	1.00008	-3.00024	1.05817
7.20817	-4.49341	-2.71958	2.3437	0.820214	7.03506	-4.6461	7.05	-4.65	1.00008	-3.00024	3.11456
7.31207	-4.61992	-2.78461	2.38078	0.821879	7.25009	-4.88515	7.15	-4.8	1.99984	-2.99976	4.87535
7.37419	-4.76391	-2.80088	2.37638	0.774074	7.26242	-4.9318	7.25	-4.95	1.99984	-2.99976	2.38397
7.43831	-4.86151	-2.73179	2.38553	0.735633	7.33292	-5.08676	7.3	-5.05	1.00028	-2.00057	8.15561
7.49299	-5.00383	-2.74111	2.37338	0.684969	7.3521	-5.15533	7.35	-5.15	1.00028	-2.00056	2.5324
7.56999	-5.10902	-2.72016	2.38747	0.661819	7.40318	-5.28627	7.4	-5.3	1.00003	-3.00012	1.60769
7.61381	-5.26269	-2.72864	2.36018	0.599629	7.44098	-5.44336	7.45	-5.45	1.00004	-3.00012	3.71417
7.69693	-5.37265	-2.73226	2.37505	0.584567	7.46878	-5.50726	7.55	-5.55	1.99961	-1.99961	0.966512
7.76119	-5.51049	-2.74078	2.36352	0.542549	7.66561	-5.647	7.65	-5.65	1.9996	-1.9996	1.65551
7.83851	-5.61649	-2.7187	2.37164	0.520763	7.70927	-5.8194	7.7	-5.8	1.00027	-3.00084	1.619
7.88783	-5.77246	-2.72969	2.34041	0.462039	7.75724	-5.96146	7.75	-5.95	1.00028	-3.00084	3.15936
7.97133	-5.88025	-2.73378	2.35236	0.451568	7.71187	-5.94164	7.85	-6.05	1.9998	-1.99981	0.940853
8.03531	-6.01864	-2.74126	2.33616	0.412004	7.95005	-6.14609	7.95	-6.15	1.9998	-1.9998	1.41241
8.10154	-6.11844	-2.68691	2.33537	0.385106	8.03808	-6.28852	8	-6.25	1.00004	-2.00008	4.99793
8.15726	-6.25397	-2.68883	2.31496	0.345	8.04346	-6.35767	8.05	-6.35	1.00004	-2.00008	1.42854
8.26321	-6.3704	-2.7492	2.33579	0.354223	8.1071	-6.48544	8.15	-6.5	1.99951	-2.99928	5.56288
8.32671	-6.51495	-2.76047	2.31316	0.313435	8.25742	-6.66007	8.25	-6.65	1.9995	-2.99925	1.54866
8.39329	-6.62281	-2.68252	2.30564	0.281285	8.38768	-6.7963	8.3	-6.75	0.90921	-1.81841	9.70341
8.45121	-6.77224	-2.68376	2.27901	0.239128	8.33159	-6.8699	8.35	-6.85	0.90921	-1.81841	1.45876
8.5422	-6.88821	-2.7051	2.28646	0.235853	8.58336	-7.15056	8.4	-7	1.0001	-3.00036	0.987941
8.58548	-7.03617	-2.70869	2.25117	0.188955	8.45779	-7.15285	8.45	-7.15	1.00011	-3.00036	1.83168
8.66442	-7.14546	-2.71757	2.25675	0.186927	8.37938	-7.10665	8.55	-7.25	1.99907	-1.99908	1.26513
8.72335	-7.27725	-2.72009	2.23831	0.159331	8.647	-7.3454	8.65	-7.35	1.99908	-1.99908	0.6411
8.81015	-7.39473	-2.74039	2.24387	0.158826	8.76035	-7.57239	8.7	-7.5	1.00058	-3.00174	0.697471
8.8572	-7.54375	-2.74842	2.21079	0.118207	8.76121	-7.66039	8.75	-7.65	1.00057	-3.00171	1.39901
8.90652	-7.65335	-2.69245	2.19194	0.0863046	8.81118	-7.75569	8.8	-7.75	0.999844	-1.99968	5.02619
8.95097	-7.78783	-2.69126	2.16595	0.056307	8.84363	-7.83628	8.85	-7.85	0.999844	-1.99968	0.832872
9.06599	-7.91456	-2.77818	2.19507	0.0945831	9.07758	-8.1058	8.95	-8	2.00017	-3.00024	10.5828
9.11809	-8.06029	-2.78779	2.16842	0.0637291	9.05238	-8.15838	9.05	-8.15	2.00014	-3.00021	0.85063
9.16628	-8.17355	-2.7381	2.14865	0.0338074	9.05557	-8.22632	9.1	-8.25	0.998905	-1.99781	3.91171
9.21843	-8.3071	-2.74073	2.12926	0.0130443	9.15492	-8.35136	9.15	-8.35	0.998886	-1.99779	0.367599
9.28809	-8.43844	-2.72707	2.11978	8.09438e-05	9.30408	-8.57245	9.2	-8.5	0.908863	-2.72657	0.684602
9.33599	-8.59058	-2.73097	2.09221	-0.026937	9.2543	-8.64461	9.25	-8.65	0.908855	-2.72655	0.594476
9.3916	-8.71963	-2.71095	2.07785	-0.0423275	9.15971	-8.67035	9.3	-8.8	0.909475	-2.72841	0.921436
9.43081	-8.87892	-2.71903	2.04468	-0.0722991	9.35164	-8.95148	9.35	-8.95	0.909466	-2.72839	0.722199
9.51202	-9.00924	-2.76035	2.05588	-0.0499759	9.47941	-9.179	9.4	-9.1	0.999765	-2.99935	2.41067
9.53824	-9.16286	-2.7697	2.01894	-0.083291	9.44272	-9.24111	9.45	-9.25	0.999774	-2.99934	0.948346
9.56541	-9.29943	-2.7148	1.97976	-0.130131	9.53008	-9.38561	9.5	-9.35	0.908962	-1.81792	5.54975
9.6129	-9.44022	-2.71314	1.96453	-0.138036	9.5752	-9.43724	9.55	-9.45	0.908954	-1.8179	0.081741
9.6614	-9.57874	-2.70587	1.95002	-0.146697	9.60163	-9.60777	9.6	-9.6	0.909988	-2.72996	0.126881
9.69267	-9.7307	-2.70916	1.92327	-0.164718	9.62903	-9.75552	9.65	-9.75	0.909971	-2.72993	0.287785
9.75057	-9.87286	-2.72304	1.92157	-0.153562	9.69155	-9.89958	9.7	-9.9	0.907972	-2.7239	0.371246
9.78558	-10.0239	-2.72688	1.90018	-0.165933	9.74482	-10.046	9.75	-10.05	0.907972	-2.72391	0.134213
9.80085	-10.1615	-2.68761	1.86195	-0.20542	9.69256	-10.1336	9.75	-10.2	0	-2.73106	2.66497
9.81752	-10.3179	-2.69376	1.83084	-0.224343	9.75264	-10.3488	9.75	-10.35	0	-2.73105	0.321589
9.88616	-10.4535	-2.73977	1.85521	-0.173464	9.82419	-10.5024	9.8	-10.5	1	-2.99999	4.35703
9.89784	-10.6032	-2.75001	1.8252	-0.193642	9.83234	-10.6514	9.85	-10.65	0.999994	-2.99996	0.409065
9.92341	-10.7362	-2.74468	1.80861	-0.202122	9.825	-10.7525	9.85	-10.8	0	-3.00047	0.127216
9.92451	-10.8923	-2.75964	1.77341	-0.225796	9.85033	-10.9603	9.85	-10.95	0	-3.00048	0.619609
9.89576	-11.0241	-2.70162	1.70239	-0.310017	9.91881	-11.1448	9.85	-11.05	0	-1.9956	10.0711
9.90076	-11.16	-2.70096	1.67898	-0.317634	9.86057	-11.1502	9.85	-11.15	0	-1.99559	0.0959023
9.90074	-11.3052	-2.68906	1.64706	-0.337316	9.83851	-11.2795	9.85	-11.3	0	-2.73184	0.415321
9.89357	-11.4558	-2.69008	1.61681	-0.348537	9.83839	-11.4483	9.85	-11.45	0	-2.73182	0.178079
9.88319	-11.5887	-2.6802	1.58406	-0.368985	9.79654	-11.5922	9.8	-11.6	-0.998566	-2.9957	0.400508
9.85226	-11.7337	-2.6888	1.54327	-0.389828	9.75592	-11.7487	9.75	-11.75	-0.998566	-2.99569	0.564205
9.85321	-11.8833	-2.69632	1.53054	-0.376701	9.77699	-11.9246	9.75	-11.9	0	-2.73084	0.238404
9.824	-12.0381	-2.70334	1.49477	-0.390614	9.75861	-12.0491	9.75	-12.05	0	-2.73085	0.261805
